Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 19,2,21,EE,Tuesday,Mia King,2243,Andrew Hill
Room 19,2,22,EE,Tuesday,Christopher Baker,2250,Andrew Hill
Room 19,2,22,EE,Tuesday,Lily Wright,2251,Andrew Hill
Room 19,2,19,EE,Tuesday,Michael Brown,2258,Andrew Hill
Room 19,2,19,EE,Tuesday,Emily Davis,2259,Andrew Hill
Room 19,2,20,EE,Tuesday,Daniel Lee,2266,Andrew Hill
Room 19,2,20,EE,Tuesday,Olivia Hall,2267,Andrew Hill
Room 19,2,21,EE,Tuesday,Andrew Hill,2274,Andrew Hill
Room 19,2,21,EE,Tuesday,Mia King,2275,Andrew Hill
Room 19,2,22,EE,Tuesday,Christopher Baker,2282,Andrew Hill
Room 19,2,22,EE,Tuesday,Lily Wright,2283,Andrew Hill
Room 19,2,19,EE,Tuesday,Michael Brown,2290,Andrew Hill
Room 19,2,19,EE,Tuesday,Emily Davis,2291,Andrew Hill
Room 19,2,20,EE,Tuesday,Daniel Lee,2298,Andrew Hill
Room 19,2,20,EE,Tuesday,Olivia Hall,2299,Andrew Hill
Room 19,2,21,EE,Tuesday,Andrew Hill,2306,Andrew Hill
Room 19,2,21,EE,Tuesday,Mia King,2307,Andrew Hill
Room 19,2,22,EE,Tuesday,Christopher Baker,2314,Andrew Hill
Room 19,2,19,EE,Tuesday,Michael Brown,2317,Andrew Hill
Room 19,2,19,EE,Tuesday,Emily Davis,2318,Andrew Hill
Room 19,2,20,EE,Tuesday,Daniel Lee,2325,Andrew Hill
Room 19,2,20,EE,Tuesday,Olivia Hall,2326,Andrew Hill
Room 19,2,21,EE,Tuesday,Andrew Hill,2333,Andrew Hill
Room 19,2,21,EE,Tuesday,Mia King,2334,Andrew Hill
Room 19,2,22,EE,Tuesday,Christopher Baker,2341,Andrew Hill
Room 19,2,22,EE,Tuesday,Lily Wright,2342,Andrew Hill
Room 19,2,19,EE,Tuesday,Michael Brown,2349,Andrew Hill
Room 19,2,19,EE,Tuesday,Emily Davis,2350,Andrew Hill
Room 19,2,20,EE,Tuesday,Daniel Lee,2357,Andrew Hill
Room 19,2,20,EE,Tuesday,Olivia Hall,2358,Andrew Hill
Room 20,2,21,EE,Tuesday,Andrew Hill,2365,Olivia Hall
Room 20,2,21,EE,Tuesday,Mia King,2366,Olivia Hall
Room 20,2,22,EE,Tuesday,Christopher Baker,2373,Olivia Hall
Room 20,2,22,EE,Tuesday,Lily Wright,2374,Olivia Hall
Room 20,2,19,EE,Tuesday,Michael Brown,2381,Olivia Hall
Room 20,2,19,EE,Tuesday,Emily Davis,2382,Olivia Hall
Room 20,2,20,EE,Tuesday,Daniel Lee,2389,Olivia Hall
Room 20,2,20,EE,Tuesday,Olivia Hall,2390,Olivia Hall
Room 20,2,21,EE,Tuesday,Andrew Hill,2397,Olivia Hall
Room 20,2,21,EE,Tuesday,Mia King,2398,Olivia Hall
Room 20,2,22,EE,Tuesday,Christopher Baker,2405,Olivia Hall
Room 20,2,22,EE,Tuesday,Lily Wright,2406,Olivia Hall
Room 20,2,19,EE,Tuesday,Michael Brown,2413,Olivia Hall
Room 20,2,19,EE,Tuesday,Emily Davis,2414,Olivia Hall
Room 20,2,20,EE,Tuesday,Daniel Lee,2421,Olivia Hall
Room 20,2,20,EE,Tuesday,Olivia Hall,2422,Olivia Hall
Room 20,2,21,EE,Tuesday,Andrew Hill,2429,Olivia Hall
Room 20,2,21,EE,Tuesday,Mia King,2430,Olivia Hall
Room 20,2,22,EE,Tuesday,Christopher Baker,2437,Olivia Hall
Room 20,2,19,EE,Tuesday,Michael Brown,2440,Olivia Hall
Room 20,2,19,EE,Tuesday,Emily Davis,2441,Olivia Hall
Room 20,2,20,EE,Tuesday,Daniel Lee,2448,Olivia Hall
Room 20,2,20,EE,Tuesday,Olivia Hall,2449,Olivia Hall
Room 20,2,21,EE,Tuesday,Andrew Hill,2456,Olivia Hall
Room 20,2,21,EE,Tuesday,Mia King,2457,Olivia Hall
Room 20,2,22,EE,Tuesday,Christopher Baker,2464,Olivia Hall
Room 20,2,22,EE,Tuesday,Lily Wright,2465,Olivia Hall
Room 20,2,19,EE,Tuesday,Michael Brown,2472,Olivia Hall
Room 20,2,19,EE,Tuesday,Emily Davis,2473,Olivia Hall
Room 20,2,20,EE,Tuesday,Daniel Lee,2480,Olivia Hall
Room 21,2,20,EE,Tuesday,Olivia Hall,2481,Andrew Hill
Room 21,2,21,EE,Tuesday,Andrew Hill,2488,Andrew Hill
Room 21,2,21,EE,Tuesday,Mia King,2489,Andrew Hill
Room 21,2,22,EE,Tuesday,Christopher Baker,2496,Andrew Hill
Room 21,2,22,EE,Tuesday,Lily Wright,2497,Andrew Hill
Room 21,2,19,EE,Tuesday,Michael Brown,2504,Andrew Hill
Room 21,2,19,EE,Tuesday,Emily Davis,2505,Andrew Hill
Room 21,2,20,EE,Tuesday,Daniel Lee,2512,Andrew Hill
Room 21,2,20,EE,Tuesday,Olivia Hall,2513,Andrew Hill
Room 21,2,21,EE,Tuesday,Andrew Hill,2520,Andrew Hill
Room 21,2,21,EE,Tuesday,Mia King,2521,Andrew Hill
Room 21,2,22,EE,Tuesday,Christopher Baker,2528,Andrew Hill
Room 21,2,22,EE,Tuesday,Lily Wright,2529,Andrew Hill
Room 21,2,19,EE,Tuesday,Michael Brown,2536,Andrew Hill
Room 21,2,19,EE,Tuesday,Emily Davis,2537,Andrew Hill
Room 21,2,20,EE,Tuesday,Daniel Lee,2544,Andrew Hill
Room 21,2,20,EE,Tuesday,Olivia Hall,2545,Andrew Hill
Room 21,2,21,EE,Tuesday,Andrew Hill,2552,Andrew Hill
Room 21,2,21,EE,Tuesday,Mia King,2553,Andrew Hill
Room 21,2,22,EE,Tuesday,Christopher Baker,2560,Andrew Hill
Room 21,2,19,EE,Tuesday,Michael Brown,2563,Andrew Hill
Room 21,2,19,EE,Tuesday,Emily Davis,2564,Andrew Hill
Room 21,2,20,EE,Tuesday,Daniel Lee,2571,Andrew Hill
Room 21,2,20,EE,Tuesday,Olivia Hall,2572,Andrew Hill
Room 21,2,21,EE,Tuesday,Andrew Hill,2579,Andrew Hill
Room 21,2,21,EE,Tuesday,Mia King,2580,Andrew Hill
Room 21,2,22,EE,Tuesday,Christopher Baker,2587,Andrew Hill
Room 21,2,22,EE,Tuesday,Lily Wright,2588,Andrew Hill
Room 21,2,19,EE,Tuesday,Michael Brown,2595,Andrew Hill
Room 21,2,19,EE,Tuesday,Emily Davis,2596,Andrew Hill
Room 22,2,20,EE,Tuesday,Daniel Lee,2603,Andrew Hill
Room 22,2,20,EE,Tuesday,Olivia Hall,2604,Andrew Hill
Room 22,2,21,EE,Tuesday,Andrew Hill,2611,Andrew Hill
Room 22,2,21,EE,Tuesday,Mia King,2612,Andrew Hill
Room 22,2,22,EE,Tuesday,Christopher Baker,2619,Andrew Hill
Room 22,2,22,EE,Tuesday,Lily Wright,2620,Andrew Hill
Room 22,2,19,EE,Tuesday,Michael Brown,2627,Andrew Hill
Room 22,2,19,EE,Tuesday,Emily Davis,2628,Andrew Hill
Room 22,2,20,EE,Tuesday,Daniel Lee,2635,Andrew Hill
Room 22,2,20,EE,Tuesday,Olivia Hall,2636,Andrew Hill
Room 22,2,21,EE,Tuesday,Andrew Hill,2643,Andrew Hill
Room 22,2,21,EE,Tuesday,Mia King,2644,Andrew Hill
Room 22,2,22,EE,Tuesday,Christopher Baker,2651,Andrew Hill
Room 22,2,22,EE,Tuesday,Lily Wright,2652,Andrew Hill
Room 22,2,19,EE,Tuesday,Michael Brown,2659,Andrew Hill
Room 22,2,19,EE,Tuesday,Emily Davis,2660,Andrew Hill
Room 22,2,20,EE,Tuesday,Daniel Lee,2667,Andrew Hill
Room 22,2,20,EE,Tuesday,Olivia Hall,2668,Andrew Hill
Room 22,2,21,EE,Tuesday,Andrew Hill,2675,Andrew Hill
Room 22,2,21,EE,Tuesday,Mia King,2676,Andrew Hill
Room 22,2,22,EE,Tuesday,Christopher Baker,2683,Andrew Hill
Room 22,2,19,EE,Tuesday,Michael Brown,2686,Andrew Hill
Room 22,2,19,EE,Tuesday,Emily Davis,2687,Andrew Hill
Room 22,2,20,EE,Tuesday,Daniel Lee,2694,Andrew Hill
Room 22,2,20,EE,Tuesday,Olivia Hall,2695,Andrew Hill
Room 22,2,21,EE,Tuesday,Andrew Hill,2702,Andrew Hill
Room 22,2,21,EE,Tuesday,Mia King,2703,Andrew Hill
Room 22,2,22,EE,Tuesday,Christopher Baker,2710,Andrew Hill
Room 22,2,22,EE,Tuesday,Lily Wright,2711,Andrew Hill
Room 22,2,19,EE,Tuesday,Michael Brown,2718,Andrew Hill
Room 23,2,19,EE,Tuesday,Emily Davis,2719,Mia King
Room 23,2,20,EE,Tuesday,Daniel Lee,2726,Mia King
Room 23,2,20,EE,Tuesday,Olivia Hall,2727,Mia King
Room 23,2,21,EE,Tuesday,Andrew Hill,2734,Mia King
Room 23,2,21,EE,Tuesday,Mia King,2735,Mia King
Room 23,2,22,EE,Tuesday,Christopher Baker,2742,Mia King
Room 23,2,22,EE,Tuesday,Lily Wright,2743,Mia King
Room 23,2,19,EE,Tuesday,Michael Brown,2750,Mia King
Room 23,2,19,EE,Tuesday,Emily Davis,2751,Mia King
Room 23,2,20,EE,Tuesday,Daniel Lee,2758,Mia King
Room 23,2,20,EE,Tuesday,Olivia Hall,2759,Mia King
Room 23,2,21,EE,Tuesday,Andrew Hill,2766,Mia King
Room 23,2,21,EE,Tuesday,Mia King,2767,Mia King
Room 23,2,22,EE,Tuesday,Christopher Baker,2774,Mia King
Room 23,2,22,EE,Tuesday,Lily Wright,2775,Mia King
Room 23,2,19,EE,Tuesday,Michael Brown,2782,Mia King
Room 23,2,19,EE,Tuesday,Emily Davis,2783,Mia King
Room 23,2,20,EE,Tuesday,Daniel Lee,2790,Mia King
Room 23,2,20,EE,Tuesday,Olivia Hall,2791,Mia King
Room 23,2,21,EE,Tuesday,Andrew Hill,2798,Mia King
Room 23,2,21,EE,Tuesday,Mia King,2799,Mia King
Room 23,2,22,EE,Tuesday,Christopher Baker,2806,Mia King
Room 1,1,19,AI,Wednesday,James Wilson,105,Sarah Clark
Room 1,1,19,AI,Wednesday,Sarah Clark,106,Sarah Clark
Room 1,1,20,AI,Wednesday,William Rodriguez,113,Sarah Clark
Room 1,1,20,AI,Wednesday,Sophia Lopez,114,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,121,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,122,Sarah Clark
Room 1,1,22,AI,Wednesday,Matthew Nelson,129,Sarah Clark
Room 1,1,22,AI,Wednesday,Grace Robinson,130,Sarah Clark
Room 1,1,19,AI,Wednesday,James Wilson,137,Sarah Clark
Room 1,1,19,AI,Wednesday,Sarah Clark,138,Sarah Clark
Room 1,1,20,AI,Wednesday,William Rodriguez,145,Sarah Clark
Room 1,1,20,AI,Wednesday,Sophia Lopez,146,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,153,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,154,Sarah Clark
Room 1,1,22,AI,Wednesday,Matthew Nelson,161,Sarah Clark
Room 1,1,22,AI,Wednesday,Grace Robinson,162,Sarah Clark
Room 1,1,19,AI,Wednesday,James Wilson,169,Sarah Clark
Room 1,1,19,AI,Wednesday,Sarah Clark,170,Sarah Clark
Room 1,1,20,AI,Wednesday,William Rodriguez,177,Sarah Clark
Room 1,1,20,AI,Wednesday,Sophia Lopez,178,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,185,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,186,Sarah Clark
Room 1,1,22,AI,Wednesday,Matthew Nelson,193,Sarah Clark
Room 1,1,22,AI,Wednesday,Grace Robinson,194,Sarah Clark
Room 1,1,19,AI,Wednesday,James Wilson,201,Sarah Clark
Room 1,1,19,AI,Wednesday,Sarah Clark,202,Sarah Clark
Room 1,1,20,AI,Wednesday,William Rodriguez,209,Sarah Clark
Room 1,1,20,AI,Wednesday,Sophia Lopez,210,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,217,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,218,Sarah Clark
Room 2,1,19,AI,Wednesday,James Wilson,228,Sophia Lopez
Room 2,1,19,AI,Wednesday,Sarah Clark,229,Sophia Lopez
Room 2,1,20,AI,Wednesday,William Rodriguez,236,Sophia Lopez
Room 2,1,20,AI,Wednesday,Sophia Lopez,237,Sophia Lopez
Room 2,1,21,AI,Wednesday,Alexander Scott,244,Sophia Lopez
Room 2,1,21,AI,Wednesday,Charlotte Evans,245,Sophia Lopez
Room 2,1,22,AI,Wednesday,Matthew Nelson,252,Sophia Lopez
Room 2,1,22,AI,Wednesday,Grace Robinson,253,Sophia Lopez
Room 2,1,19,AI,Wednesday,James Wilson,260,Sophia Lopez
Room 2,1,19,AI,Wednesday,Sarah Clark,261,Sophia Lopez
Room 2,1,20,AI,Wednesday,William Rodriguez,268,Sophia Lopez
Room 2,1,20,AI,Wednesday,Sophia Lopez,269,Sophia Lopez
Room 2,1,21,AI,Wednesday,Alexander Scott,276,Sophia Lopez
Room 2,1,21,AI,Wednesday,Charlotte Evans,277,Sophia Lopez
Room 2,1,22,AI,Wednesday,Matthew Nelson,284,Sophia Lopez
Room 2,1,22,AI,Wednesday,Grace Robinson,285,Sophia Lopez
Room 2,1,19,AI,Wednesday,James Wilson,292,Sophia Lopez
Room 2,1,19,AI,Wednesday,Sarah Clark,293,Sophia Lopez
Room 2,1,20,AI,Wednesday,William Rodriguez,300,Sophia Lopez
Room 2,1,20,AI,Wednesday,Sophia Lopez,301,Sophia Lopez
Room 2,1,21,AI,Wednesday,Alexander Scott,308,Sophia Lopez
Room 2,1,21,AI,Wednesday,Charlotte Evans,309,Sophia Lopez
Room 2,1,22,AI,Wednesday,Matthew Nelson,316,Sophia Lopez
Room 2,1,22,AI,Wednesday,Grace Robinson,317,Sophia Lopez
Room 2,1,19,AI,Wednesday,James Wilson,324,Sophia Lopez
Room 2,1,19,AI,Wednesday,Sarah Clark,325,Sophia Lopez
Room 2,1,20,AI,Wednesday,William Rodriguez,332,Sophia Lopez
Room 2,1,20,AI,Wednesday,Sophia Lopez,333,Sophia Lopez
Room 2,1,21,AI,Wednesday,Alexander Scott,340,Sophia Lopez
Room 2,1,21,AI,Wednesday,Charlotte Evans,341,Sophia Lopez
Room 3,1,19,AI,Wednesday,James Wilson,351,Matthew Nelson
Room 3,1,19,AI,Wednesday,Sarah Clark,352,Matthew Nelson
Room 3,1,20,AI,Wednesday,William Rodriguez,359,Matthew Nelson
Room 3,1,20,AI,Wednesday,Sophia Lopez,360,Matthew Nelson
Room 3,1,21,AI,Wednesday,Alexander Scott,367,Matthew Nelson
Room 3,1,21,AI,Wednesday,Charlotte Evans,368,Matthew Nelson
Room 3,1,22,AI,Wednesday,Matthew Nelson,375,Matthew Nelson
Room 3,1,22,AI,Wednesday,Grace Robinson,376,Matthew Nelson
Room 3,1,19,AI,Wednesday,James Wilson,383,Matthew Nelson
Room 3,1,19,AI,Wednesday,Sarah Clark,384,Matthew Nelson
Room 3,1,20,AI,Wednesday,William Rodriguez,391,Matthew Nelson
Room 3,1,20,AI,Wednesday,Sophia Lopez,392,Matthew Nelson
Room 3,1,21,AI,Wednesday,Alexander Scott,399,Matthew Nelson
Room 3,1,21,AI,Wednesday,Charlotte Evans,400,Matthew Nelson
Room 3,1,22,AI,Wednesday,Matthew Nelson,407,Matthew Nelson
Room 3,1,22,AI,Wednesday,Grace Robinson,408,Matthew Nelson
Room 3,1,19,AI,Wednesday,James Wilson,415,Matthew Nelson
Room 3,1,19,AI,Wednesday,Sarah Clark,416,Matthew Nelson
Room 3,1,20,AI,Wednesday,William Rodriguez,423,Matthew Nelson
Room 3,1,20,AI,Wednesday,Sophia Lopez,424,Matthew Nelson
Room 3,1,21,AI,Wednesday,Alexander Scott,431,Matthew Nelson
Room 3,1,21,AI,Wednesday,Charlotte Evans,432,Matthew Nelson
Room 3,1,22,AI,Wednesday,Matthew Nelson,439,Matthew Nelson
Room 3,1,22,AI,Wednesday,Grace Robinson,440,Matthew Nelson
Room 3,1,19,AI,Wednesday,James Wilson,447,Matthew Nelson
Room 3,1,19,AI,Wednesday,Sarah Clark,448,Matthew Nelson
Room 3,1,20,AI,Wednesday,William Rodriguez,455,Matthew Nelson
Room 3,1,20,AI,Wednesday,Sophia Lopez,456,Matthew Nelson
Room 3,1,21,AI,Wednesday,Alexander Scott,463,Matthew Nelson
Room 3,1,21,AI,Wednesday,Charlotte Evans,464,Matthew Nelson
Room 4,1,19,AI,Wednesday,James Wilson,474,Charlotte Evans
Room 4,1,19,AI,Wednesday,Sarah Clark,475,Charlotte Evans
Room 4,1,20,AI,Wednesday,William Rodriguez,482,Charlotte Evans
Room 4,1,20,AI,Wednesday,Sophia Lopez,483,Charlotte Evans
Room 4,1,21,AI,Wednesday,Alexander Scott,490,Charlotte Evans
Room 4,1,21,AI,Wednesday,Charlotte Evans,491,Charlotte Evans
Room 4,1,22,AI,Wednesday,Matthew Nelson,498,Charlotte Evans
Room 4,1,22,AI,Wednesday,Grace Robinson,499,Charlotte Evans
Room 4,1,19,AI,Wednesday,James Wilson,506,Charlotte Evans
Room 4,1,19,AI,Wednesday,Sarah Clark,507,Charlotte Evans
Room 4,1,20,AI,Wednesday,William Rodriguez,514,Charlotte Evans
Room 4,1,20,AI,Wednesday,Sophia Lopez,515,Charlotte Evans
Room 4,1,21,AI,Wednesday,Alexander Scott,522,Charlotte Evans
Room 4,1,21,AI,Wednesday,Charlotte Evans,523,Charlotte Evans
Room 4,1,22,AI,Wednesday,Matthew Nelson,530,Charlotte Evans
Room 4,1,22,AI,Wednesday,Grace Robinson,531,Charlotte Evans
Room 4,1,19,AI,Wednesday,James Wilson,538,Charlotte Evans
Room 4,1,19,AI,Wednesday,Sarah Clark,539,Charlotte Evans
Room 4,1,20,AI,Wednesday,William Rodriguez,546,Charlotte Evans
Room 4,1,20,AI,Wednesday,Sophia Lopez,547,Charlotte Evans
Room 4,1,21,AI,Wednesday,Alexander Scott,554,Charlotte Evans
Room 4,1,21,AI,Wednesday,Charlotte Evans,555,Charlotte Evans
Room 4,1,22,AI,Wednesday,Matthew Nelson,562,Charlotte Evans
Room 4,1,22,AI,Wednesday,Grace Robinson,563,Charlotte Evans
Room 4,1,19,AI,Wednesday,James Wilson,570,Charlotte Evans
Room 4,1,19,AI,Wednesday,Sarah Clark,571,Charlotte Evans
Room 4,1,20,AI,Wednesday,William Rodriguez,578,Charlotte Evans
Room 4,1,20,AI,Wednesday,Sophia Lopez,579,Charlotte Evans
Room 4,1,21,AI,Wednesday,Alexander Scott,586,Charlotte Evans
Room 4,1,21,AI,Wednesday,Charlotte Evans,587,Charlotte Evans
Room 5,1,19,AI,Wednesday,James Wilson,597,Charlotte Evans
Room 5,1,19,AI,Wednesday,Sarah Clark,598,Charlotte Evans
Room 5,1,20,AI,Wednesday,William Rodriguez,605,Charlotte Evans
Room 5,1,20,AI,Wednesday,Sophia Lopez,606,Charlotte Evans
Room 5,1,21,AI,Wednesday,Alexander Scott,613,Charlotte Evans
Room 5,1,21,AI,Wednesday,Charlotte Evans,614,Charlotte Evans
Room 5,1,22,AI,Wednesday,Matthew Nelson,621,Charlotte Evans
Room 5,1,22,AI,Wednesday,Grace Robinson,622,Charlotte Evans
Room 5,1,19,AI,Wednesday,James Wilson,629,Charlotte Evans
Room 5,1,19,AI,Wednesday,Sarah Clark,630,Charlotte Evans
Room 5,1,20,AI,Wednesday,William Rodriguez,637,Charlotte Evans
Room 5,1,20,AI,Wednesday,Sophia Lopez,638,Charlotte Evans
Room 5,1,21,AI,Wednesday,Alexander Scott,645,Charlotte Evans
Room 5,1,21,AI,Wednesday,Charlotte Evans,646,Charlotte Evans
Room 5,1,22,AI,Wednesday,Matthew Nelson,653,Charlotte Evans
Room 5,1,22,AI,Wednesday,Grace Robinson,654,Charlotte Evans
Room 5,1,19,AI,Wednesday,James Wilson,661,Charlotte Evans
Room 5,1,19,AI,Wednesday,Sarah Clark,662,Charlotte Evans
Room 5,1,20,AI,Wednesday,William Rodriguez,669,Charlotte Evans
Room 5,1,20,AI,Wednesday,Sophia Lopez,670,Charlotte Evans
Room 5,1,21,AI,Wednesday,Alexander Scott,677,Charlotte Evans
Room 5,1,21,AI,Wednesday,Charlotte Evans,678,Charlotte Evans
Room 5,1,22,AI,Wednesday,Matthew Nelson,685,Charlotte Evans
Room 5,1,22,AI,Wednesday,Grace Robinson,686,Charlotte Evans
Room 5,1,19,AI,Wednesday,James Wilson,693,Charlotte Evans
Room 5,1,19,AI,Wednesday,Sarah Clark,694,Charlotte Evans
Room 5,1,20,AI,Wednesday,William Rodriguez,701,Charlotte Evans
Room 5,1,20,AI,Wednesday,Sophia Lopez,702,Charlotte Evans
Room 5,1,21,AI,Wednesday,Alexander Scott,709,Charlotte Evans
Room 5,1,21,AI,Wednesday,Charlotte Evans,710,Charlotte Evans
Room 6,1,19,AI,Wednesday,James Wilson,720,Alexander Scott
Room 6,1,19,AI,Wednesday,Sarah Clark,721,Alexander Scott
Room 6,1,20,AI,Wednesday,William Rodriguez,728,Alexander Scott
Room 6,1,20,AI,Wednesday,Sophia Lopez,729,Alexander Scott
Room 6,1,21,AI,Wednesday,Alexander Scott,736,Alexander Scott
Room 6,1,21,AI,Wednesday,Charlotte Evans,737,Alexander Scott
Room 6,1,22,AI,Wednesday,Matthew Nelson,744,Alexander Scott
Room 6,1,22,AI,Wednesday,Grace Robinson,745,Alexander Scott
Room 6,1,19,AI,Wednesday,James Wilson,752,Alexander Scott
Room 6,1,19,AI,Wednesday,Sarah Clark,753,Alexander Scott
Room 6,1,20,AI,Wednesday,William Rodriguez,760,Alexander Scott
Room 6,1,20,AI,Wednesday,Sophia Lopez,761,Alexander Scott
Room 6,1,21,AI,Wednesday,Alexander Scott,768,Alexander Scott
Room 6,1,21,AI,Wednesday,Charlotte Evans,769,Alexander Scott
Room 6,1,22,AI,Wednesday,Matthew Nelson,776,Alexander Scott
Room 6,1,22,AI,Wednesday,Grace Robinson,777,Alexander Scott
Room 6,1,19,AI,Wednesday,James Wilson,784,Alexander Scott
Room 6,1,19,AI,Wednesday,Sarah Clark,785,Alexander Scott
Room 6,1,20,AI,Wednesday,William Rodriguez,792,Alexander Scott
Room 6,1,20,AI,Wednesday,Sophia Lopez,793,Alexander Scott
Room 6,1,21,AI,Wednesday,Alexander Scott,800,Alexander Scott
Room 6,1,21,AI,Wednesday,Charlotte Evans,801,Alexander Scott
Room 6,1,22,AI,Wednesday,Matthew Nelson,808,Alexander Scott
Room 6,1,22,AI,Wednesday,Grace Robinson,809,Alexander Scott
Room 6,1,19,AI,Wednesday,James Wilson,816,Alexander Scott
Room 6,1,19,AI,Wednesday,Sarah Clark,817,Alexander Scott
Room 6,1,20,AI,Wednesday,William Rodriguez,824,Alexander Scott
Room 6,1,20,AI,Wednesday,Sophia Lopez,825,Alexander Scott
Room 6,1,21,AI,Wednesday,Alexander Scott,832,Alexander Scott
Room 6,1,21,AI,Wednesday,Charlotte Evans,833,Alexander Scott
Room 7,1,19,AI,Wednesday,James Wilson,843,James Wilson
Room 7,1,19,AI,Wednesday,Sarah Clark,844,James Wilson
Room 7,1,20,AI,Wednesday,William Rodriguez,851,James Wilson
Room 7,1,20,AI,Wednesday,Sophia Lopez,852,James Wilson
Room 7,1,21,AI,Wednesday,Alexander Scott,859,James Wilson
Room 7,1,21,AI,Wednesday,Charlotte Evans,860,James Wilson
Room 7,1,22,AI,Wednesday,Matthew Nelson,867,James Wilson
Room 7,1,22,AI,Wednesday,Grace Robinson,868,James Wilson
Room 7,1,19,AI,Wednesday,James Wilson,875,James Wilson
Room 7,1,19,AI,Wednesday,Sarah Clark,876,James Wilson
Room 7,1,20,AI,Wednesday,William Rodriguez,883,James Wilson
Room 7,1,20,AI,Wednesday,Sophia Lopez,884,James Wilson
Room 7,1,21,AI,Wednesday,Alexander Scott,891,James Wilson
Room 7,1,21,AI,Wednesday,Charlotte Evans,892,James Wilson
Room 7,1,22,AI,Wednesday,Matthew Nelson,899,James Wilson
Room 7,1,22,AI,Wednesday,Grace Robinson,900,James Wilson
Room 7,1,19,AI,Wednesday,James Wilson,907,James Wilson
Room 7,1,19,AI,Wednesday,Sarah Clark,908,James Wilson
Room 7,1,20,AI,Wednesday,William Rodriguez,915,James Wilson
Room 7,1,20,AI,Wednesday,Sophia Lopez,916,James Wilson
Room 7,1,21,AI,Wednesday,Alexander Scott,923,James Wilson
Room 7,1,21,AI,Wednesday,Charlotte Evans,924,James Wilson
Room 7,1,22,AI,Wednesday,Matthew Nelson,931,James Wilson
Room 7,1,22,AI,Wednesday,Grace Robinson,932,James Wilson
Room 7,1,19,AI,Wednesday,James Wilson,939,James Wilson
Room 7,1,19,AI,Wednesday,Sarah Clark,940,James Wilson
Room 7,1,20,AI,Wednesday,William Rodriguez,947,James Wilson
Room 7,1,20,AI,Wednesday,Sophia Lopez,948,James Wilson
Room 7,1,21,AI,Wednesday,Alexander Scott,955,James Wilson
Room 7,1,21,AI,Wednesday,Charlotte Evans,956,James Wilson
Room 8,1,19,AI,Wednesday,James Wilson,966,Sarah Clark
Room 8,1,19,AI,Wednesday,Sarah Clark,967,Sarah Clark
Room 8,1,20,AI,Wednesday,William Rodriguez,974,Sarah Clark
Room 8,1,20,AI,Wednesday,Sophia Lopez,975,Sarah Clark
Room 8,1,21,AI,Wednesday,Alexander Scott,982,Sarah Clark
Room 8,1,21,AI,Wednesday,Charlotte Evans,983,Sarah Clark
Room 8,1,22,AI,Wednesday,Matthew Nelson,990,Sarah Clark
Room 8,1,22,AI,Wednesday,Grace Robinson,991,Sarah Clark
Room 8,1,19,AI,Wednesday,James Wilson,998,Sarah Clark
Room 8,1,19,AI,Wednesday,Sarah Clark,999,Sarah Clark
Room 8,1,20,AI,Wednesday,William Rodriguez,1006,Sarah Clark
Room 8,1,20,AI,Wednesday,Sophia Lopez,1007,Sarah Clark
Room 8,1,21,AI,Wednesday,Alexander Scott,1014,Sarah Clark
Room 8,1,21,AI,Wednesday,Charlotte Evans,1015,Sarah Clark
Room 8,1,22,AI,Wednesday,Matthew Nelson,1022,Sarah Clark
Room 8,1,22,AI,Wednesday,Grace Robinson,1023,Sarah Clark
Room 8,1,19,AI,Wednesday,James Wilson,1030,Sarah Clark
Room 8,1,19,AI,Wednesday,Sarah Clark,1031,Sarah Clark
Room 8,1,20,AI,Wednesday,William Rodriguez,1038,Sarah Clark
Room 8,1,20,AI,Wednesday,Sophia Lopez,1039,Sarah Clark
Room 8,1,21,AI,Wednesday,Alexander Scott,1046,Sarah Clark
Room 8,1,21,AI,Wednesday,Charlotte Evans,1047,Sarah Clark
Room 8,1,22,AI,Wednesday,Matthew Nelson,1054,Sarah Clark
Room 8,1,22,AI,Wednesday,Grace Robinson,1055,Sarah Clark
Room 8,1,19,AI,Wednesday,James Wilson,1062,Sarah Clark
Room 8,1,19,AI,Wednesday,Sarah Clark,1063,Sarah Clark
Room 8,1,20,AI,Wednesday,William Rodriguez,1070,Sarah Clark
Room 8,1,20,AI,Wednesday,Sophia Lopez,1071,Sarah Clark
Room 8,1,21,AI,Wednesday,Alexander Scott,1078,Sarah Clark
Room 8,1,21,AI,Wednesday,Charlotte Evans,1079,Sarah Clark
Room 9,1,19,AI,Wednesday,James Wilson,1089,James Wilson
Room 9,1,19,AI,Wednesday,Sarah Clark,1090,James Wilson
Room 9,1,20,AI,Wednesday,William Rodriguez,1097,James Wilson
Room 9,1,20,AI,Wednesday,Sophia Lopez,1098,James Wilson
